16  0.838162
24  -0.749209
32  0.202027
40  0.256289
48  0.414278
56  0.256959
64  0.416842
72  0.466514
80  0.520141
88  0.573087
96  0.626863
104  0.67934
112  0.732513
120  0.786275
128  1.00939
136  0.727121
144  0.946041
152  0.999224
160  1.05279
168  1.26645
176  1.00155
184  1.21238
192  1.26561
200  1.32273
208  1.37255
216  1.42541
224  1.47881
232  1.53705
240  1.58534
248  1.78131
256  1.55183
264  1.74567
272  1.79951
280  1.85501
288  2.0494
296  1.8243
304  2.01398
312  2.65352
320  1.53733
328  2.17263
336  2.22999
344  2.27876
352  2.33555
360  2.38667
368  2.75649
376  2.179
384  3.24442
392  1.9088
400  2.65615
408  3.11472
416  2.35695
424  2.81267
432  2.87225
440  2.92002
448  2.97861
456  3.02878
464  3.08196
472  3.13707
480  3.19734
488  3.96859
496  2.57481
504  3.3496
512  3.40127
520  3.45865
528  4.40458
536  2.66459
544  3.61943
552  3.66954
560  3.72691
568  3.77286
576  3.82943
584  3.8839
592  4.81552
600  3.87232
608  3.27667
616  4.10415
624  4.15246
632  4.20374
640  4.25833
648  4.30909
656  4.36273
664  4.41811
672  4.47069
680  4.52443
688  4.57719
696  4.63179
704  4.68539
712  4.7399
720  4.79654
728  4.84588
736  4.89815
744  5.49078
752  5.04594
760  4.48047
768  5.11449
776  5.16531
784  5.2173
792  5.27268
800  5.32334
808  5.38109
816  5.75361
824  5.17041
832  6.06907
840  5.06021
848  5.64603
856  5.70045
864  5.75116
872  5.80647
880  5.8561
888  5.91061
896  5.97079
904  6.02157
912  6.07403
920  6.12409
928  6.17685
936  6.23813
944  6.28506
952  6.34011
960  6.39316
968  6.45416
976  6.50644
984  6.55294
992  7.22472
1000  6.04418
1008  6.71148
1016  6.77487
1024  7.09531
1032  6.59896
1040  6.93306
1048  6.98485
1056  7.03834
1064  7.08787
1072  7.96615
1080  6.37192
1088  7.2446
1096  7.30121
1104  7.35062
1112  7.41943
1120  8.03265
1128  6.93894
1136  7.56609
1144  7.62232
1152  7.67382
1160  7.72543
1168  7.77549
1176  7.84391
1184  7.88647
1192  7.93347
1200  7.99211
1208  8.04302
1216  8.10073
1224  8.15734
1232  8.20494
1240  8.26837
1248  8.30971
1256  8.74467
1264  8.0435
1272  8.47416
1280  8.52327
1288  9.01944
1296  8.20718
1304  8.68084
1312  8.74124
1320  8.793
1328  8.84796
1336  8.8985
1344  8.95437
1352  9.0083
1360  9.05937
1368  9.11546
1376  9.16675
1384  9.21663
1392  9.2731
1400  9.34479
1408  9.38782
1416  9.43879
1424  9.48778
1432  9.53977
1440  9.60281
1448  9.65555
1456  9.70808
1464  9.75145
1472  9.81562
1480  10.2326
1488  9.55659
1496  9.98369
1504  10.0298
1512  10.7262
1520  9.48981
1528  10.1881
1536  10.2426
1544  10.2962
1552  10.3482
1560  10.4024
1568  10.4501
1576  10.4999
1584  10.5566
1592  10.6125
1600  10.6583
1608  10.7153
1616  10.7808
1624  10.8316
1632  10.8799
1640  10.9328
1648  10.9837
1656  11.0332
1664  11.086
1672  11.1407
1680  11.5797
1688  10.8664
1696  11.3044
1704  11.353
1712  11.4005
1720  11.4672
1728  11.516
1736  11.5657
1744  11.6201
1752  11.6757
1760  11.7257
1768  11.7907
1776  11.8467
1784  11.8998
1792  11.9541
1800  11.9997
1808  12.0721
1816  12.1159
1824  12.1591
1832  12.2067
1840  12.2638
1848  12.3126
1856  12.3653
1864  12.4273
1872  12.4939
1880  12.5388
1888  12.5909
1896  12.6445
1904  12.7046
1912  13.2101
1920  12.3444
1928  12.8617
1936  12.9034
1944  12.958
1952  13.008
1960  13.0805
1968  13.1145
1976  13.1756
1984  13.2192
1992  13.2822
2000  13.3322
2008  13.3811
2016  13.4374
2024  13.4985
2032  13.5451
2040  13.6134
2048  13.6591
Allocated  -1.56843e+09
