4768    1568421643.2765445
4784    1568421645.15870819
4800    1568421647.54771956
4816    1568421649.72667163
4832    1568421651.110367014
4848    1568421653.157621710
4864    1568421655.207495429
4880    1568421657.265496952
4896    1568421659.332464390
4912    1568421661.410993209
4928    1568421663.493842834
4944    1568421665.578050614
4960    1568421667.681577797
4976    1568421669.778530836
4992    1568421671.895094561
5008    1568421674.19072301
5024    1568421676.138926154
5040    1568421678.260941150
5056    1568421680.388160927
5072    1568421682.518226392
5088    1568421684.656444090
5104    1568421686.811658472
5120    1568421688.986427086
5136    1568421691.146495058
5152    1568421693.323033498
5168    1568421695.489096812
5184    1568421697.678156955
5200    1568421699.866563822
5216    1568421702.72310973
5232    1568421704.272521416
5248    1568421706.469542452
5264    1568421708.685889284
5280    1568421710.913776362
5296    1568421713.156141082
5312    1568421715.398844973
5328    1568421717.645370863
5344    1568421719.899035140
5360    1568421722.191898535
5376    1568421724.438941908
5392    1568421726.716354327
5408    1568421729.853636
5424    1568421731.285233765
5440    1568421733.580561765
5456    1568421735.882654490
5472    1568421738.212321220
5488    1568421740.534139995
5504    1568421742.865752626
5520    1568421745.192928942
5536    1568421747.534790333
5552    1568421749.877577423
5568    1568421752.212946237
5584    1568421754.564436100
5600    1568421756.937549279
5616    1568421759.317315010
5632    1568421761.694999480
5648    1568421764.84351309
5664    1568421766.472070393
5680    1568421768.851256961
5696    1568421771.249198387
5712    1568421773.653416893
5728    1568421776.59988244
5744    1568421778.465035843
5760    1568421780.887152943
5776    1568421783.334595268
5792    1568421785.780105398
5808    1568421788.266298726
5824    1568421790.722097453
5840    1568421793.213944206
5856    1568421795.683736695
5872    1568421798.185776762
5888    1568421800.673253517
5904    1568421803.186972919
5920    1568421805.684286983
5936    1568421808.213608142
5952    1568421810.719507912
5968    1568421813.267977302
5984    1568421815.787473952
6000    1568421818.348551041
6016    1568421820.871313459
6032    1568421823.458213592
6048    1568421825.998401107
6064    1568421828.562231402
6080    1568421831.130658541
6096    1568421833.699618015
6112    1568421836.278452812
6128    1568421838.873017470
6144    1568421841.484418307
6160    1568421844.83211655
6176    1568421846.690510713
6192    1568421849.303528933
6208    1568421851.930180604
6224    1568421854.565728368
6240    1568421857.218675509
6256    1568421859.883407373
6272    1568421862.523041360
6288    1568421865.174435707
6304    1568421867.813484732
6320    1568421870.478584576
6336    1568421873.157266136
6352    1568421875.833600701
6368    1568421878.562176277
6384    1568421881.252657865
6400    1568421883.967796895
6416    1568421886.683481512
6432    1568421889.401262243
6448    1568421892.142299782
6464    1568421894.876391210
6480    1568421897.598233370
6496    1568421900.335909276
6512    1568421903.80531421
6528    1568421905.830987708
6544    1568421908.638589985
6560    1568421911.404004044
6576    1568421914.189396400
6592    1568421916.984532403
6608    1568421919.784610024
6624    1568421922.585922179
6640    1568421925.386176264
6656    1568421928.200111592
6672    1568421931.22161249
6688    1568421933.847093977
6704    1568421936.685363278
6720    1568421939.526104025
6736    1568421942.380572161
6752    1568421945.252655871
6768    1568421948.125387781
6784    1568421950.992936058
6800    1568421953.891209967
6816    1568421956.783280525
6832    1568421959.665901795
6848    1568421962.572885108
6864    1568421965.474964578
6880    1568421968.390988356
6896    1568421971.313855014
6912    1568421974.254627166
6928    1568421977.208761176
6944    1568421980.159880826
6960    1568421983.110995228
6976    1568421986.68433104
6992    1568421989.31654965
7008    1568421992.1635779
7024    1568421994.969891912
7040    1568421997.951611433
7056    1568422000.934453693
7072    1568422003.944673525
7088    1568422006.944772443
7104    1568422009.951007268
7120    1568422012.955219272
7136    1568422015.977174341
7152    1568422019.12283337
7168    1568422022.54993459
7184    1568422025.77116841
7200    1568422028.124452414
7216    1568422031.174495719
7232    1568422034.237837706
7248    1568422037.315791808
7264    1568422040.397422438
7280    1568422043.477477338
7296    1568422046.565735094
7312    1568422049.650561463
7328    1568422052.747529728
7344    1568422055.853041529
7360    1568422059.6657195
7376    1568422062.137765098
7392    1568422065.262872778
7408    1568422068.401296411
7424    1568422071.546501700
7440    1568422074.705978372
7456    1568422077.865178472
7472    1568422081.56547565
7488    1568422084.247870880
7504    1568422087.447952615
7520    1568422090.644818035
7536    1568422093.854441942
7552    1568422097.58430114
7568    1568422100.265083655
7584    1568422103.482039658
7600    1568422106.700054415
7616    1568422109.932092754
7632    1568422113.168684043
7648    1568422116.410702302
7664    1568422119.669008617
7680    1568422122.928683413
7696    1568422126.196018012
7712    1568422129.465920471
7728    1568422132.745257326
7744    1568422136.123184198
7760    1568422139.438327521
7776    1568422142.769023859
7792    1568422146.92677631
7808    1568422149.420716379
7824    1568422152.731647453
7840    1568422156.73343826
7856    1568422159.421560704
7872    1568422162.756890572
7888    1568422166.115345666
7904    1568422169.490211073
7920    1568422172.852250850
7936    1568422176.225228753
7952    1568422179.613730131
7968    1568422182.995218084
7984    1568422186.377676473
8000    1568422189.763253168
8016    1568422193.162431943
8032    1568422196.572813869
8048    1568422199.990457770
8064    1568422203.408219885
8080    1568422206.835247036
8096    1568422210.261851748
8112    1568422213.704435977
8128    1568422217.160518912
8144    1568422220.612620165
8160    1568422224.90317497
8176    1568422227.560996232
8192    1568422231.35832141
Allocated    MB
